4.06700000e+14 	 3.67764810e+13 	 4.29552796e+14 
4.08360000e+14 	 3.72987110e+13 	 4.31457254e+14 
4.10020000e+14 	 3.78272513e+13 	 4.33363852e+14 
4.11680000e+14 	 3.83621912e+13 	 4.35272589e+14 
4.13340000e+14 	 3.89035485e+13 	 4.37183643e+14 
4.15000000e+14 	 3.94513944e+13 	 4.39096659e+14 
4.16660000e+14 	 4.00057468e+13 	 4.41011992e+14 
4.18320000e+14 	 4.05666592e+13 	 4.42929464e+14 
4.19980000e+14 	 4.11341493e+13 	 4.44849253e+14 
4.21640000e+14 	 4.17083064e+13 	 4.46771360e+14 
4.23300000e+14 	 4.22891125e+13 	 4.48695607e+14 
4.24960000e+14 	 4.28766391e+13 	 4.50622171e+14 
4.26620000e+14 	 4.34709217e+13 	 4.52551052e+14 
4.28280000e+14 	 4.40719960e+13 	 4.54482251e+14 
4.29940000e+14 	 4.46798798e+13 	 4.56415767e+14 
4.31600000e+14 	 4.52946088e+13 	 4.58351780e+14 
4.33260000e+14 	 4.59162365e+13 	 4.60290109e+14 
4.34920000e+14 	 4.65447806e+13 	 4.62230757e+14 
4.36580000e+14 	 4.71802769e+13 	 4.64173900e+14 
4.38240000e+14 	 4.78227431e+13 	 4.66119360e+14 
4.39900000e+14 	 4.84722327e+13 	 4.68067495e+14 
4.41560000e+14 	 4.91287280e+13 	 4.70017947e+14 
4.43220000e+14 	 4.97923002e+13 	 4.71970716e+14 
4.44880000e+14 	 5.04629671e+13 	 4.73926160e+14 
4.46540000e+14 	 5.11407288e+13 	 4.75884099e+14 
4.48200000e+14 	 5.18256031e+13 	 4.77844713e+14 
4.49860000e+14 	 5.25176612e+13 	 4.79807644e+14 
4.51520000e+14 	 5.32168675e+13 	 4.81773249e+14 
4.53180000e+14 	 5.39232755e+13 	 4.83741528e+14 
4.54840000e+14 	 5.46368852e+13 	 4.85712303e+14 
4.56500000e+14 	 5.53577323e+13 	 4.87685573e+14 
4.58160000e+14 	 5.60858167e+13 	 4.89661696e+14 
4.59820000e+14 	 5.68211563e+13 	 4.91640315e+14 
4.61480000e+14 	 5.75637689e+13 	 4.93621786e+14 
4.63140000e+14 	 5.83136723e+13 	 4.95605753e+14 
4.64800000e+14 	 5.90708666e+13 	 4.97592572e+14 
4.66460000e+14 	 5.98353695e+13 	 4.99581887e+14 
4.68120000e+14 	 6.06071810e+13 	 5.01574233e+14 
4.69780000e+14 	 6.13863191e+13 	 5.03569074e+14 
4.71440000e+14 	 6.21727836e+13 	 5.05566767e+14 
4.73100000e+14 	 6.29665924e+13 	 5.07567313e+14 
4.74760000e+14 	 6.37677277e+13 	 5.09570533e+14 
4.76420000e+14 	 6.45762251e+13 	 5.11576606e+14 
4.78080000e+14 	 6.53920847e+13 	 5.13585530e+14 
4.79740000e+14 	 6.62152886e+13 	 5.15597307e+14 
4.81400000e+14 	 6.70458367e+13 	 5.17612115e+14 
4.83060000e+14 	 6.78837470e+13 	 5.19629596e+14 
4.84720000e+14 	 6.87290194e+13 	 5.21649930e+14 
4.86380000e+14 	 6.95816362e+13 	 5.23673295e+14 
4.88040000e+14 	 7.04416150e+13 	 5.25699512e+14 
4.89700000e+14 	 7.13089382e+13 	 5.27728759e+14 
4.91360000e+14 	 7.21836235e+13 	 5.29760859e+14 
4.93020000e+14 	 7.30656353e+13 	 5.31795989e+14 
4.94680000e+14 	 7.39549735e+13 	 5.33833972e+14 
4.96340000e+14 	 7.48516561e+13 	 5.35874985e+14 
4.98000000e+14 	 7.57556651e+13 	 5.37919207e+14 
4.99660000e+14 	 7.66670007e+13 	 5.39966281e+14 
5.01320000e+14 	 7.75856270e+13 	 5.42016386e+14 
5.02980000e+14 	 7.85115620e+13 	 5.44069700e+14 
5.04640000e+14 	 7.94447878e+13 	 5.46125867e+14 
5.06300000e+14 	 8.03853045e+13 	 5.48185242e+14 
5.07960000e+14 	 8.13330763e+13 	 5.50247647e+14 
5.09620000e+14 	 8.22881033e+13 	 5.52313262e+14 
5.11280000e+14 	 8.32504033e+13 	 5.54381907e+14 
5.12940000e+14 	 8.42199228e+13 	 5.56453761e+14 
5.14600000e+14 	 8.51966619e+13 	 5.58528824e+14 
5.16260000e+14 	 8.61806026e+13 	 5.60606917e+14 
5.17920000e+14 	 8.71717451e+13 	 5.62688219e+14 
5.19580000e+14 	 8.81700714e+13 	 5.64772730e+14 
5.21240000e+14 	 8.91755637e+13 	 5.66860450e+14 
5.22900000e+14 	 9.01882221e+13 	 5.68951201e+14 
5.24560000e+14 	 9.12079931e+13 	 5.71045338e+14 
5.26220000e+14 	 9.22348945e+13 	 5.73142863e+14 
5.27880000e+14 	 9.32688906e+13 	 5.75243419e+14 
5.29540000e+14 	 9.43099814e+13 	 5.77347361e+14 
5.31200000e+14 	 9.53581313e+13 	 5.79454513e+14 
5.32860000e+14 	 9.64133403e+13 	 5.81564873e+14 
5.34520000e+14 	 9.74755906e+13 	 5.83678620e+14 
5.36180000e+14 	 9.85448287e+13 	 5.85795755e+14 
5.37840000e+14 	 9.96210902e+13 	 5.87916098e+14 
5.39500000e+14 	 1.00704322e+14 	 5.90039829e+14 
5.41160000e+14 	 1.01794505e+14 	 5.92166946e+14 
5.42820000e+14 	 1.02891641e+14 	 5.94297273e+14 
5.44480000e+14 	 1.03995693e+14 	 5.96431165e+14 
5.46140000e+14 	 1.05106644e+14 	 5.98568266e+14 
5.47800000e+14 	 1.06224494e+14 	 6.00708753e+14 
5.49460000e+14 	 1.07349188e+14 	 6.02852807e+14 
5.51120000e+14 	 1.08480728e+14 	 6.05000069e+14 
5.52780000e+14 	 1.09619095e+14 	 6.07150896e+14 
5.54440000e+14 	 1.10764254e+14 	 6.09305111e+14 
5.56100000e+14 	 1.11916205e+14 	 6.11462713e+14 
5.57760000e+14 	 1.13074912e+14 	 6.13623702e+14 
5.59420000e+14 	 1.14240357e+14 	 6.15788256e+14 
5.61080000e+14 	 1.15412540e+14 	 6.17956376e+14 
5.62740000e+14 	 1.16591408e+14 	 6.20127883e+14 
5.64400000e+14 	 1.17776942e+14 	 6.22302777e+14 
5.66060000e+14 	 1.18969144e+14 	 6.24481236e+14 
5.67720000e+14 	 1.20167977e+14 	 6.26663261e+14 
5.69380000e+14 	 1.21373441e+14 	 6.28848673e+14 
5.71040000e+14 	 1.22585483e+14 	 6.31037828e+14 
5.72700000e+14 	 1.23804103e+14 	 6.33230371e+14 
5.74360000e+14 	 1.25029283e+14 	 6.35426479e+14 
5.76020000e+14 	 1.26260987e+14 	 6.37625975e+14 
5.77680000e+14 	 1.27499197e+14 	 6.39829214e+14 
5.79340000e+14 	 1.28743897e+14 	 6.42036018e+14 
5.81000000e+14 	 1.29995067e+14 	 6.44246388e+14 
5.82660000e+14 	 1.31252690e+14 	 6.46460323e+14 
5.84320000e+14 	 1.32516730e+14 	 6.48677823e+14 
5.85980000e+14 	 1.33787188e+14 	 6.50898889e+14 
5.87640000e+14 	 1.35064027e+14 	 6.53123699e+14 
5.89300000e+14 	 1.36347213e+14 	 6.55352074e+14 
5.90960000e+14 	 1.37636762e+14 	 6.57584014e+14 
5.92620000e+14 	 1.38932622e+14 	 6.59819698e+14 
5.94280000e+14 	 1.40234792e+14 	 6.62058948e+14 
5.95940000e+14 	 1.41543237e+14 	 6.64301763e+14 
5.97600000e+14 	 1.42857939e+14 	 6.66548321e+14 
5.99260000e+14 	 1.44178898e+14 	 6.68798445e+14 
6.00920000e+14 	 1.45506060e+14 	 6.71052313e+14 
6.02580000e+14 	 1.46839426e+14 	 6.73309924e+14 
6.04240000e+14 	 1.48178977e+14 	 6.75571101e+14 
6.05900000e+14 	 1.49524696e+14 	 6.77836021e+14 
